Nº PARTE,FECHA,AÑO,MES,RANGO HORARIO,DIA SEMANA,DISTRITO,LUGAR ACCIDENTE,TIPO ACCIDENTE,Nº VICTIMAS *,CPFA Granizo,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Barro,CPSV Grava Suelta,CPSV Hielo,CPSV Seca Y Limpia,GRAVE,N_PERSONAS_IMPLICADAS,INCLUYE_PEATON,INCLUYE_MOTO,INCLUYE_BICI,INCLUYE_EDAD_RIESGO,HORA,ES_FINDE,ES_CRUCE,TIPO_VIA,N_VICTIMAS_LOG
2017/1637,2017-02-16,2017,2,DE 23:00 A 23:59,JUEVES,PUENTE DE VALLECAS,AVENIDA DE LA ALBUFERA - AVENIDA DE RAFAEL ALBERTI,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,23,0,1,AVENIDA,0.6931471805599453
2017/1771,2017-02-17,2017,2,DE 00:00 A 00:59,VIERNES,CARABANCHEL,AVENIDA DE ABRANTES - CALLE DE PORTALEGRE,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,AVENIDA,1.0986122886681098
2017/1763,2017-02-17,2017,2,DE 7:00 A 7:59,VIERNES,CENTRO,CALLE DE BAILEN - PLAZA DE ESPAÑA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,7,0,1,CALLE,0.6931471805599453
2017/1646,2017-02-17,2017,2,DE 7:00 A 7:59,VIERNES,CHAMARTIN,CALLE DE JUAN HURTADO DE MENDOZA - CALLE DEL DOCTOR FLEMING,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,7,0,1,CALLE,0.6931471805599453
2017/1753,2017-02-17,2017,2,DE 7:00 A 7:59,VIERNES,HORTALEZA,AVENIDA DE LA VIRGEN DEL CARMEN NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,7,0,0,AVENIDA,0.6931471805599453
2017/1711,2017-02-17,2017,2,DE 7:00 A 7:59,VIERNES,MONCLOA-ARAVACA,AVENIDA DE LA VICTORIA - CALLE DE RAFAEL BOTI,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,7,0,1,AVENIDA,0.6931471805599453
2017/1665,2017-02-17,2017,2,DE 8:00 A 8:59,VIERNES,ARGANZUELA,AVENIDA DEL PLANETARIO NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,8,0,0,AVENIDA,0.6931471805599453
2017/1713,2017-02-17,2017,2,DE 8:00 A 8:59,VIERNES,SAN BLAS,CALLE DE JULIAN CAMARILLO - CALLE DE SANTA LEONOR,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,8,0,1,CALLE,0.6931471805599453
2017/1648,2017-02-17,2017,2,DE 9:00 A 9:59,VIERNES,CHAMARTIN,AVENIDA DE ALFONSO XIII - AVENIDA DE RAMON Y CAJAL,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,9,0,1,AVENIDA,0.6931471805599453
2017/1705,2017-02-17,2017,2,DE 11:00 A 11:59,VIERNES,VILLAVERDE,AVENIDA DE ANDALUCIA - CALLE DE LA CIUDADANIA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,11,0,1,AVENIDA,0.6931471805599453
2017/1793,2017-02-17,2017,2,DE 12:00 A 12:59,VIERNES,CENTRO,CALLE DE GENOVA NUM,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,12,0,0,CALLE,0.6931471805599453
2017/1697,2017-02-17,2017,2,DE 12:00 A 12:59,VIERNES,CIUDAD LINEAL,CALLE DE LA VIRGEN DE LLUC - CALLE DEL BUEN GOBERNADOR,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,12,0,1,CALLE,0.6931471805599453
2017/1649,2017-02-17,2017,2,DE 12:00 A 12:59,VIERNES,VILLA DE VALLECAS,CAMINO DE LAS HORMIGUERAS NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,12,0,0,OTROS,0.6931471805599453
2017/1667,2017-02-17,2017,2,DE 13:00 A 13:59,VIERNES,MORATALAZ,CALLE DE LUIS DE HOYOS SAINZ NUM,ATROPELLO,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,13,0,0,CALLE,1.0986122886681098
2017/1716,2017-02-17,2017,2,DE 13:00 A 13:59,VIERNES,SAN BLAS,AUTOVIA  M-40 - AVENIDA DE CANILLEJAS A VICALVARO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,13,0,1,AUTOVIA,0.6931471805599453
2017/1708,2017-02-17,2017,2,DE 13:00 A 13:59,VIERNES,SAN BLAS,CALLE DE VALDERROBRES - CALLE DEL NECTAR,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,13,0,1,CALLE,0.6931471805599453
2017/1673,2017-02-17,2017,2,DE 14:00 A 14:59,VIERNES,HORTALEZA,CALLE DE COSTA RICA - GRAN VIA DE HORTALEZA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,14,0,1,CALLE,0.6931471805599453
2017/1709,2017-02-17,2017,2,DE 14:00 A 14:59,VIERNES,SALAMANCA,CALLE DE LA MACARENA - CALLE DE TRIANA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,14,0,1,CALLE,0.6931471805599453
2017/1758,2017-02-17,2017,2,DE 14:00 A 14:59,VIERNES,TETUAN,CALLE DE MANUEL LUNA NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,14,0,0,CALLE,0.6931471805599453
2017/1669,2017-02-17,2017,2,DE 15:00 A 15:59,VIERNES,CHAMARTIN,PASEO DE LA CASTELLANA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,15,0,0,PASEO,0.6931471805599453
2017/1671,2017-02-17,2017,2,DE 16:00 A 16:59,VIERNES,CHAMARTIN,CALLE DE AGUSTIN DE FOXA - ESTACION DE CHAMARTIN,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,16,0,1,CALLE,0.6931471805599453
2017/1679,2017-02-17,2017,2,DE 16:00 A 16:59,VIERNES,MONCLOA-ARAVACA,AVENIDA DEL PADRE HUIDOBRO KM.,COLISIÓN MÚLTIPLE,3,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,16,0,0,AVENIDA,1.3862943611198906
2017/1670,2017-02-17,2017,2,DE 16:00 A 16:59,VIERNES,SALAMANCA,CALLE DE ALCALA - CALLE DE HERMOSILLA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,16,0,1,CALLE,0.6931471805599453
2017/1765,2017-02-17,2017,2,DE 17:00 A 17:59,VIERNES,LATINA,CALLE DEL GENERAL MILLAN ASTRAY - CALLE DEL GENERAL SALIQUET,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,17,0,1,CALLE,0.6931471805599453
2017/1727,2017-02-17,2017,2,DE 18:00 A 18:59,VIERNES,CARABANCHEL,AVENIDA DE OPORTO NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,18,0,0,AVENIDA,0.6931471805599453
2017/1675,2017-02-17,2017,2,DE 20:00 A 20:59,VIERNES,SAN BLAS,AVENIDA DE ARAGON - CALLE DE NAVARIDAS,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,20,0,1,AVENIDA,0.6931471805599453
2017/1662,2017-02-17,2017,2,DE 21:00 A 21:59,VIERNES,FUENCARRAL-EL PARDO,AUTOVIA  M-30 CALZADA 2 KM.,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,1,0,0,21,0,0,AUTOVIA,1.0986122886681098
2017/1661,2017-02-17,2017,2,DE 22:00 A 22:59,VIERNES,CIUDAD LINEAL,CALLE DE ALCALA - CALLE DE FEDERICO GUTIERREZ,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,22,0,1,CALLE,0.6931471805599453
2017/1754,2017-02-17,2017,2,DE 23:00 A 23:59,VIERNES,HORTALEZA,CALLE DEL MOSCATELAR NUM,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,23,0,0,CALLE,0.6931471805599453
2017/1664,2017-02-18,2017,2,DE 7:00 A 7:59,SABADO,PUENTE DE VALLECAS,AVENIDA DE PABLO NERUDA - CALLE DE MALGRAT DE MAR,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,7,1,1,AVENIDA,0.6931471805599453
2017/1687,2017-02-18,2017,2,DE 8:00 A 8:59,SABADO,ARGANZUELA,CALLE DE TOLEDO NUM,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,8,1,0,CALLE,1.0986122886681098
2017/1722,2017-02-18,2017,2,DE 11:00 A 11:59,SABADO,TETUAN,PASEO DE LA CASTELLANA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,11,1,0,PASEO,0.6931471805599453
2017/1783,2017-02-18,2017,2,DE 13:00 A 13:59,SABADO,HORTALEZA,AVENIDA DE NICETO ALCALA ZAMORA - CALLE DE ARIADNA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,13,1,1,AVENIDA,0.6931471805599453
2017/1700,2017-02-18,2017,2,DE 14:00 A 14:59,SABADO,LATINA,CALLE DE LAS FLAUTAS - CALLE DE LOS CLARINETES,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,14,1,1,CALLE,0.6931471805599453
2017/1674,2017-02-18,2017,2,DE 16:00 A 16:59,SABADO,CARABANCHEL,AVENIDA DE LOS POBLADOS - CALLE DE LAS CERILLERAS,CAÍDA BICICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,1,1,16,1,1,AVENIDA,0.6931471805599453
2017/1672,2017-02-18,2017,2,DE 16:00 A 16:59,SABADO,CARABANCHEL,CALLE DEL CAMINO VIEJO DE LEGANES - CALLE DE HERCULES,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,16,1,1,CALLE,0.6931471805599453
2017/1692,2017-02-18,2017,2,DE 16:00 A 16:59,SABADO,SAN BLAS,AVENIDA DE ARCENTALES - CALLE DE SAN ROMUALDO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,16,1,1,AVENIDA,0.6931471805599453
2017/1729,2017-02-18,2017,2,DE 16:00 A 16:59,SABADO,TETUAN,PASEO DE LA CASTELLANA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,16,1,0,PASEO,0.6931471805599453
2017/1693,2017-02-18,2017,2,DE 17:00 A 17:59,SABADO,SAN BLAS,CALLE DE AQUITANIA - CALLE DE LA REPUBLICA ESLOVACA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,17,1,1,CALLE,0.6931471805599453
2017/1678,2017-02-18,2017,2,DE 17:00 A 17:59,SABADO,USERA,AUTOVIA  M-30 CALZADA 2 KM.,COLISIÓN MÚLTIPLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,17,1,0,AUTOVIA,1.0986122886681098
2017/1680,2017-02-18,2017,2,DE 19:00 A 19:59,SABADO,CHAMARTIN,CALLE DE PRADILLO NUM,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1,0,CALLE,0.6931471805599453
2017/1728,2017-02-18,2017,2,DE 19:00 A 19:59,SABADO,CIUDAD LINEAL,CALLE DE EZEQUIEL SOLANA - CALLE DE GONZALO DE BERCEO,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,19,1,1,CALLE,0.6931471805599453
2017/1690,2017-02-18,2017,2,DE 23:00 A 23:59,SABADO,BARAJAS,CALLE DE ACUARIO - CALLE DE GEMINIS,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,23,1,1,CALLE,0.6931471805599453
2017/1958,2017-02-19,2017,2,DE 00:00 A 00:59,DOMINGO,TETUAN,PASEO DE LA CASTELLANA - PLAZA DE CUZCO,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,1,PASEO,1.0986122886681098
2017/1685,2017-02-19,2017,2,DE 6:00 A 6:59,DOMINGO,MONCLOA-ARAVACA,GLORIETA DE SAN VICENTE NUM,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,6,1,0,GLORIETA,0.6931471805599453
2017/1688,2017-02-19,2017,2,DE 8:00 A 8:59,DOMINGO,CHAMBERI,CALLE DE EGUILAZ - CALLE DE LUCHANA,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,8,1,1,CALLE,1.0986122886681098
2017/1714,2017-02-19,2017,2,DE 11:00 A 11:59,DOMINGO,CHAMBERI,PASEO DE LA CASTELLANA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,11,1,0,PASEO,0.6931471805599453
2017/1706,2017-02-19,2017,2,DE 12:00 A 12:59,DOMINGO,ARGANZUELA,PASEO DE LAS ACACIAS - PLAZA DE ORTEGA Y MUNILLA,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,12,1,1,PASEO,0.6931471805599453
2017/1715,2017-02-19,2017,2,DE 13:00 A 13:59,DOMINGO,CHAMBERI,CALLE DE SANTA FELICIANA NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,1,13,1,0,CALLE,0.6931471805599453
2017/1703,2017-02-19,2017,2,DE 13:00 A 13:59,DOMINGO,FUENCARRAL-EL PARDO,CARRETERA DE PARDO A FUENCARRAL KM.,CAÍDA BICICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,13,1,0,CARRETERA,0.6931471805599453
2017/1698,2017-02-19,2017,2,DE 13:00 A 13:59,DOMINGO,RETIRO,CALLE DE ALFONSO XII - PASEO DE LA INFANTA ISABEL,COLISIÓN DOBLE,3,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,13,1,1,PASEO,1.3862943611198906
2017/1702,2017-02-19,2017,2,DE 13:00 A 13:59,DOMINGO,SALAMANCA,CALLE DEL DOCTOR MARAÑON - PASEO DE LA CASTELLANA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,13,1,1,PASEO,0.6931471805599453
2017/1731,2017-02-19,2017,2,DE 20:00 A 20:59,DOMINGO,CARABANCHEL,CALLE DE ALGORTA - CALLE DEL GENERAL RICARDOS,COLISIÓN DOBLE,4,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,1,20,1,1,CALLE,1.6094379124341003
2017/1723,2017-02-19,2017,2,DE 20:00 A 20:59,DOMINGO,TETUAN,AVENIDA DE ASTURIAS - CALLE DE SINESIO DELGADO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,20,1,1,AVENIDA,0.6931471805599453
2017/1772,2017-02-19,2017,2,DE 22:00 A 22:59,DOMINGO,CARABANCHEL,CALLE  CUEVAS DE ALTAMIRA - CALLE DEL PATRIMONIO DE LA HUMANIDAD,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,22,1,1,CALLE,0.6931471805599453
2017/1699,2017-02-19,2017,2,DE 22:00 A 22:59,DOMINGO,SAN BLAS,CALLE DE ARRASTARIA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,22,1,0,CALLE,0.6931471805599453
2017/1695,2017-02-20,2017,2,DE 1:00 A 1:59,LUNES,ARGANZUELA,CALLE  30  NL KM.,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,CALLE,1.0986122886681098
2017/1766,2017-02-20,2017,2,DE 6:00 A 6:59,LUNES,LATINA,CALLE DE SEPULVEDA NUM,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,CALLE,0.6931471805599453
2017/1701,2017-02-20,2017,2,DE 6:00 A 6:59,LUNES,SAN BLAS,AVENIDA DE CANILLEJAS A VICALVARO - CALLE DEL NECTAR,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,6,0,1,AVENIDA,0.6931471805599453
2017/1744,2017-02-20,2017,2,DE 7:00 A 7:59,LUNES,LATINA,CALLE DE OCAÑA - CALLE DE VALMOJADO,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,7,0,1,CALLE,1.0986122886681098
2017/1743,2017-02-20,2017,2,DE 8:00 A 8:59,LUNES,HORTALEZA,AUTOVIA  M-30 CALZADA 2 - CALLE DE ARIADNA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,8,0,1,AUTOVIA,0.6931471805599453
2017/1710,2017-02-20,2017,2,DE 8:00 A 8:59,LUNES,MORATALAZ,CALLE DEL CORREGIDOR DIEGO DE VALDERRABANO NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,8,0,0,CALLE,0.6931471805599453
2017/1704,2017-02-20,2017,2,DE 8:00 A 8:59,LUNES,PUENTE DE VALLECAS,CALLE DE EMBAJADORES NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,1,8,0,0,CALLE,0.6931471805599453
2017/1749,2017-02-20,2017,2,DE 8:00 A 8:59,LUNES,SALAMANCA,CALLE DE ALCALA - CALLE DEL CONDE DE PEÑALVER,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,8,0,1,CALLE,0.6931471805599453
2017/1780,2017-02-20,2017,2,DE 8:00 A 8:59,LUNES,USERA,AVENIDA DE LOS POBLADOS - CAMINO  VIEJO DE VILLAVERDE,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,8,0,1,AVENIDA,0.6931471805599453
2017/1742,2017-02-20,2017,2,DE 9:00 A 9:59,LUNES,CIUDAD LINEAL,CALLE DE ALCALA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,9,0,0,CALLE,0.6931471805599453
2017/1719,2017-02-20,2017,2,DE 9:00 A 9:59,LUNES,VILLA DE VALLECAS,MERCADO  MERCAMADRID,COLISIÓN MÚLTIPLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,9,0,0,OTROS,0.6931471805599453
2017/1826,2017-02-20,2017,2,DE 10:00 A 10:59,LUNES,CENTRO,CALLE DE ALBERTO AGUILERA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,10,0,0,CALLE,0.6931471805599453
2017/1745,2017-02-20,2017,2,DE 10:00 A 10:59,LUNES,MONCLOA-ARAVACA,AUTOVIA  M-30 CALZADA 1 KM.,COLISIÓN MÚLTIPLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,1,0,0,10,0,0,AUTOVIA,0.6931471805599453
2017/1717,2017-02-20,2017,2,DE 12:00 A 12:59,LUNES,CENTRO,CALLE DEL DUQUE DE ALBA - PLAZA DE TIRSO DE MOLINA,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,12,0,1,CALLE,0.6931471805599453
2017/1787,2017-02-20,2017,2,DE 12:00 A 12:59,LUNES,HORTALEZA,CALLE DE ALICUN - CALLE DE PURCHENA,COLISIÓN DOBLE,4,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,1,12,0,1,CALLE,1.6094379124341003
2017/1751,2017-02-20,2017,2,DE 12:00 A 12:59,LUNES,SALAMANCA,CALLE DE ALCALA - CALLE DE O'DONNELL,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0,1,CALLE,0.6931471805599453
2017/1747,2017-02-20,2017,2,DE 13:00 A 13:59,LUNES,CARABANCHEL,CALLE DE CAZALEGAS - CALLE DE POLAN,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,13,0,1,CALLE,0.6931471805599453
2017/1750,2017-02-20,2017,2,DE 14:00 A 14:59,LUNES,RETIRO,AUTOVIA  M-30 CALZADA 1 - CALLE DE ALCALA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,14,0,1,AUTOVIA,0.6931471805599453
2017/1726,2017-02-20,2017,2,DE 15:00 A 15:59,LUNES,CARABANCHEL,CALLE DEL GENERAL RICARDOS - PASEO DEL QUINCE DE MAYO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,15,0,1,PASEO,0.6931471805599453
2017/1759,2017-02-20,2017,2,DE 17:00 A 17:59,LUNES,CARABANCHEL,CALLE  VIA LUSITANA - PARQUE DE LA VOLATERIA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,1,0,0,17,0,1,CALLE,0.6931471805599453
2017/1760,2017-02-20,2017,2,DE 17:00 A 17:59,LUNES,CARABANCHEL,CALLE DEL CAMINO VIEJO DE LEGANES NUM,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,17,0,0,CALLE,0.6931471805599453
2017/1730,2017-02-20,2017,2,DE 17:00 A 17:59,LUNES,RETIRO,AVENIDA DEL MEDITERRANEO NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,17,0,0,AVENIDA,0.6931471805599453
2017/1806,2017-02-20,2017,2,DE 18:00 A 18:59,LUNES,CENTRO,RONDA DE ATOCHA NUM,COLISIÓN MÚLTIPLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,18,0,0,RONDA,0.6931471805599453
2017/1794,2017-02-20,2017,2,DE 19:00 A 19:59,LUNES,CHAMARTIN,PLAZA DEL PERU NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,19,0,0,PLAZA,0.6931471805599453
2017/1862,2017-02-20,2017,2,DE 20:00 A 20:59,LUNES,CENTRO,CALLE  GRAN VIA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,20,0,0,CALLE,0.6931471805599453
2017/1761,2017-02-20,2017,2,DE 20:00 A 20:59,LUNES,CIUDAD LINEAL,CALLE DE SANTA ELENA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,20,0,0,CALLE,0.6931471805599453
2017/1799,2017-02-20,2017,2,DE 20:00 A 20:59,LUNES,HORTALEZA,AVENIDA DE LA VIRGEN DEL CARMEN NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,20,0,0,AVENIDA,0.6931471805599453
2017/1798,2017-02-20,2017,2,DE 21:00 A 21:59,LUNES,SALAMANCA,CALLE DE ALCALA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,21,0,0,CALLE,0.6931471805599453
2017/1764,2017-02-20,2017,2,DE 22:00 A 22:59,LUNES,CHAMBERI,CALLE DE PONZANO - CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,22,0,1,CALLE,0.6931471805599453
2017/1762,2017-02-20,2017,2,DE 22:00 A 22:59,LUNES,CHAMBERI,CALLE DE SANTA ENGRACIA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,22,0,0,CALLE,0.6931471805599453
2017/1737,2017-02-20,2017,2,DE 22:00 A 22:59,LUNES,PUENTE DE VALLECAS,AVENIDA DE MIGUEL HERNANDEZ - AVENIDA DE RAFAEL ALBERTI,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,22,0,1,AVENIDA,0.6931471805599453
2017/1738,2017-02-20,2017,2,DE 23:00 A 23:59,LUNES,CARABANCHEL,CALLE DE ZAIDA - CALLE DEL ARROYO VALDECELADA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,23,0,1,CALLE,0.6931471805599453
2017/1814,2017-02-21,2017,2,DE 7:00 A 7:59,MARTES,SAN BLAS,AVENIDA DE ARAGON NUM,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,7,0,0,AVENIDA,0.6931471805599453
2017/1773,2017-02-21,2017,2,DE 8:00 A 8:59,MARTES,PUENTE DE VALLECAS,AVENIDA DE LA ALBUFERA NUM,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,8,0,0,AVENIDA,0.6931471805599453
2017/1786,2017-02-21,2017,2,DE 8:00 A 8:59,MARTES,SAN BLAS,AVENIDA DE ARCENTALES - CALLE DE MIGUEL YUSTE,CAÍDA VIAJERO BUS,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,8,0,1,AVENIDA,0.6931471805599453
2017/1784,2017-02-21,2017,2,DE 9:00 A 9:59,MARTES,CIUDAD LINEAL,CALLE DE LA VIRGEN DE AFRICA - CALLE DE LA VIRGEN DEL ROCIO,COLISIÓN MÚLTIPLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,1,9,0,1,CALLE,0.6931471805599453
2017/1822,2017-02-21,2017,2,DE 9:00 A 9:59,MARTES,HORTALEZA,CALLE DE LOS EMIGRANTES - GLORIETA DEL MAR DE CRISTAL,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,9,0,1,GLORIETA,1.0986122886681098
